Id,category,crawl_date,description,dislike_count,id,like_count,name,step,title,upload_date,video_id,view_count
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
A followup to my blog from the 2012 World Series Riot, I revisit 'Nam to talk about what I learned creating The Program.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",22,UC_1N_NAJv18XOndxdixfW6g,137,RSD Jeffy,3,Scenes From a Riot,20141104,NHe_bnhPBb0,16480
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Rsd instructors didn't start out as outgoing, charismatic people. Learn how to change your personality, internalize game principles and master cold approach pick up.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",22,UC_1N_NAJv18XOndxdixfW6g,982,RSD Jeffy,3,How to Change Your Personality and Internalize Game,20181016,NNu5GpyuFqM,28783
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Here we go over a couple of very simple exercises that you can engage with daily to fix your posture with alexander technique over time. Bad posture is something that ingrains over time, but with awareness and daily practice you can improve it a great deal.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 16 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",21,UC_1N_NAJv18XOndxdixfW6g,620,RSD Jeffy,3,Fix Your Posture with Alexander Technique,20190219,NgUtZvfdC7U,19017
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"In every casual dating scenario there comes a time for the friends with benefits talk. Managing relationship expectations can be tricky and confusing, but if you do NOT want to be in a serious relationship at the moment, here are some tips from Jeffy and RSD Maze to help you STAY in the friends with benefits zone.",16,UC_1N_NAJv18XOndxdixfW6g,453,RSD Jeffy,3,How to STAY in the Friend Zone (with Benefits) - Managing Relationship Expectations ft. RSDMaze,20181115,O2GpbRrBsWk,15835
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website: http://www.executetheprogram.com -- http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",17,UC_1N_NAJv18XOndxdixfW6g,717,RSD Jeffy,3,Flirting at Work - Jeffy Reacts,20160607,O6hhpYaJSwM,39294
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy relates the tale of his recent penis transplant surgery, and demonstrates a bold new physical escalation move: THE SPIN CLAW

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy

https://www.youtube.com/watch?v=54RxxeWNAyk",5,UC_1N_NAJv18XOndxdixfW6g,314,RSD Jeffy,3,The Man With Two Dicks,20150303,O7L0IdkG4yg,24762
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy illuminates two core concepts that can dramatically improve your success with the opposite sex.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy




https://www.youtube.com/watch?v=ykX1M5rx1aY",5,UC_1N_NAJv18XOndxdixfW6g,481,RSD Jeffy,3,Discipline and Intent,20130430,ONL6KdnN3oE,29936
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Thanks everyone for subscribing and getting my channel to 50k...  to show my gratitude I'm giving away one copy of my online masterpiece, Execute the Program, for FREE... all you have to do is share my channel on social media... send me a photo of the share and then I'll select one person to get a free copy of Execute the Program v2.0",6,UC_1N_NAJv18XOndxdixfW6g,200,RSD Jeffy,3,50K Subs! Thanks Guys! (ETP Giveaway Details),20180502,Or3gjBuVe4o,5974
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeff revisits a fundamental area of game - quickly forming an emotional connection with the people you interact with.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy




-



https://www.youtube.com/watch?v=ykX1M5rx1aY",29,UC_1N_NAJv18XOndxdixfW6g,885,RSD Jeffy,3,Tips on Establishing Rapport,20130514,PsFD9usCUHo,77003
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",9,UC_1N_NAJv18XOndxdixfW6g,538,RSD Jeffy,3,Club Fights and Tug of War,20160524,PzNLVfSvfDc,28292
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeff goes from Hamsterdam (aka Dolores Park) to Amsterdam to bring you a heartfelt message about wild animals and love.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",19,UC_1N_NAJv18XOndxdixfW6g,447,RSD Jeffy,3,Jeffy Goes Insane in Amsterdam,20110914,QAeoUItnQpE,74032
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Let's talk about how to get an abundance mindset and eliminate scarcity in your dating life. Bottom line, you have to GET MORE GIRLS. This is the only way to achieve the abundance mindset rsd espouses and finally start to flip the script so to speak in terms of how women respond to you.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",20,UC_1N_NAJv18XOndxdixfW6g,601,RSD Jeffy,3,How to Eliminate Scarcity and GET MORE GIRLS,20180807,QaCUoCGVVp4,15002
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
From the top of the Westin in Atlanta, GA, Jeff discusses the psychology of choking, and how to prevent it when interacting with dem dimes yo

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",35,UC_1N_NAJv18XOndxdixfW6g,1082,RSD Jeffy,3,Don't Fail With the Hottest Girls,20131029,QwepZkbpCfI,73039
